TimeStamp,fase,mode,right_torque,left_torque,x,y,th,xLC,y_LC,th_LC
85.221829,2,2,-2.739979,2.953604,24.855735,-1.02015,-0.2330215.681730,-0.357179,-0.193046,
85.256825,2,2,-3.270372,2.947544,24.86645,-1.022696,-0.2338585.692464,-0.359281,-0.194131,
85.296828,2,2,-2.484306,2.365785,24.878563,-1.025589,-0.2348735.704713,-0.361695,-0.194849,
85.331866,2,2,-2.82251,2.080966,24.889187,-1.028133,-0.2353165.715458,-0.363819,-0.19539,
85.366835,2,2,-2.260086,1.541627,24.899897,-1.030704,-0.2358565.726262,-0.365961,-0.19593,
85.401826,2,2,-2.489788,2.209282,24.910329,-1.033211,-0.2358565.736727,-0.368039,-0.19603,
85.436807,2,2,-3.504982,2.877661,24.920264,-1.035601,-0.2361605.745264,-0.369734,-0.196207,
85.471799,2,2,-3.010371,2.7946,24.924539,-1.03663,-0.2361495.749576,-0.370591,-0.196196,
85.506882,2,2,-3.010371,2.7946,24.924539,-1.03663,-0.2361495.749576,-0.370591,-0.196196,
85.5518,2,2,-3.56789,3.785936,24.952585,-1.043365,-0.2344655.779253,-0.376474,-0.194394,
85.591824,2,2,-4.366077,4.468936,24.964687,-1.04625,-0.2335525.790077,-0.378601,-0.193599,
85.636824,2,2,-4.935716,5.443871,24.975756,-1.048877,-0.2325055.802567,-0.381042,-0.192533,
85.676799,2,2,-4.755071,5.385773,24.986723,-1.051472,-0.2320045.813703,-0.38321,-0.19208,
85.721879,2,2,-4.628388,4.869618,24.999444,-1.054475,-0.2315765.826578,-0.385711,-0.191603,
85.756815,2,2,-4.743528,4.925937,25.009625,-1.056875,-0.2315805.836846,-0.387702,-0.191607,
85.791811,2,2,-4.453226,4.43152,25.019848,-1.059286,-0.2315345.848720,-0.390006,-0.191539,
85.8268,2,2,-4.434469,4.260061,25.030218,-1.061731,-0.2317835.859178,-0.392035,-0.191985,
85.866826,2,2,-4.004787,3.963121,25.042295,-1.064584,-0.2323535.869857,-0.394113,-0.192379,
85.906817,2,2,-4.198129,3.331104,25.054209,-1.067407,-0.2328765.881919,-0.396467,-0.192951,
85.941809,2,2,-3.678132,3.15109,25.064794,-1.06992,-0.2331715.892580,-0.398553,-0.193296,
85.976816,2,2,-3.332712,2.87839,25.075554,-1.072477,-0.2333655.903434,-0.400678,-0.193489,
86.011791,2,2,-3.815781,3.122569,25.087422,-1.0753,-0.2339385.913873,-0.402725,-0.193985,
86.046829,2,2,-3.313955,2.861989,25.096341,-1.077425,-0.2339605.924358,-0.404784,-0.193838,
86.086793,2,2,-3.749698,3.249106,25.106589,-1.079866,-0.2337165.936153,-0.4071,-0.193721,
86.13179,2,2,-3.332135,2.974627,25.119888,-1.083031,-0.2333795.949642,-0.409744,-0.193136,
86.166807,2,2,-3.004895,2.772868,25.131716,-1.085836,-0.2323215.959997,-0.411765,-0.192051,
86.211803,2,2,-3.035195,3.115786,25.146368,-1.08929,-0.2306805.974761,-0.414626,-0.190558,
86.251808,2,2,-2.883118,2.855929,25.156464,-1.091657,-0.2299935.986388,-0.416864,-0.18995,
86.296811,2,2,-2.853395,2.607469,25.171003,-1.09506,-0.2298365.999636,-0.419411,-0.189912,
86.33681,2,2,-3.452181,3.517525,25.181143,-1.097432,-0.2296936.009819,-0.421368,-0.189719,
86.376802,2,2,-2.980078,2.70871,25.192657,-1.100124,-0.2298266.022876,-0.423875,-0.189833,
86.426803,2,2,-3.960644,3.386707,25.206757,-1.103424,-0.2298746.037140,-0.426618,-0.190127,
86.466808,2,2,-4.003053,3.738177,25.219615,-1.106433,-0.2298896.048679,-0.428836,-0.189816,
86.506801,2,2,-3.99151,3.507898,25.229741,-1.108803,-0.2297956.058906,-0.430802,-0.189772,
86.546804,2,2,-4.093953,3.798777,25.241314,-1.111508,-0.2295326.070548,-0.433037,-0.189608,
86.586784,2,2,-3.604249,3.518239,25.254408,-1.114566,-0.2292486.082294,-0.43529,-0.189295,
86.626819,2,2,-2.933322,2.910461,25.264814,-1.116991,-0.2287056.095707,-0.437855,-0.188711,
86.666802,2,2,-3.580009,3.415219,25.276302,-1.119664,-0.2286416.107234,-0.440056,-0.188648,
86.721802,2,2,-3.024221,3.068021,25.292278,-1.123379,-0.2280696.121961,-0.442863,-0.187996,
86.761799,2,2,-3.664271,3.754578,25.303856,-1.126063,-0.2275096.133637,-0.445082,-0.187436,
86.796801,2,2,-3.610309,4.646452,25.315394,-1.128728,-0.2264066.145228,-0.447274,-0.186384,
86.836795,2,2,-2.59454,3.719997,25.325822,-1.131127,-0.2255176.155877,-0.449278,-0.185443,
86.8768,2,2,-2.871567,4.030836,25.339047,-1.134153,-0.2245396.167648,-0.45148,-0.184586,
86.916799,2,2,-3.627334,4.519915,25.348702,-1.136359,-0.2246996.180231,-0.453831,-0.184755,
86.961788,2,2,-2.853966,3.714662,25.363141,-1.139659,-0.2245446.191943,-0.456019,-0.184591,
87.001787,2,2,-3.633396,4.939836,25.374802,-1.142318,-0.2240336.205103,-0.458471,-0.184011,
87.041805,2,2,-3.785473,4.859277,25.385908,-1.144847,-0.2237276.216360,-0.460565,-0.183704,
87.096771,2,2,-3.972178,5.081717,25.400336,-1.148126,-0.2233266.230893,-0.463262,-0.183352,
87.141819,2,2,-4.058172,5.741533,25.414502,-1.151342,-0.2232246.243730,-0.465642,-0.183271,
87.181773,2,2,-3.332128,5.257457,25.42618,-1.153991,-0.2227626.255505,-0.467822,-0.182809,
87.231834,2,2,-3.223048,4.989039,25.440876,-1.157316,-0.2224556.270321,-0.470557,-0.182502,
87.271803,2,2,-3.427933,5.457437,25.4526,-1.159967,-0.2223396.282142,-0.472738,-0.182386,
87.306794,2,2,-2.780669,4.87212,25.461543,-1.161988,-0.2222626.292708,-0.474686,-0.182238,
87.346765,2,2,-2.133405,4.369141,25.475229,-1.16508,-0.2220196.304957,-0.476943,-0.182066,
87.391762,2,2,-2.458912,4.234042,25.48568,-1.16744,-0.2223666.318563,-0.47945,-0.182666,
87.426774,2,2,-1.961993,3.557825,25.497899,-1.170207,-0.2233306.329304,-0.481438,-0.183405,
87.466768,2,2,-2.44016,4.354528,25.511185,-1.173228,-0.2238346.341210,-0.483649,-0.183881,
87.511767,2,2,-1.816557,3.72501,25.524571,-1.176281,-0.2246836.356241,-0.486451,-0.184807,
87.551791,2,2,-1.97354,3.940668,25.535073,-1.178684,-0.2251286.368217,-0.488694,-0.185134,
87.601779,2,2,-1.768077,3.466209,25.548251,-1.181705,-0.2256836.381564,-0.491198,-0.185985,
87.646766,2,2,-1.780197,3.784887,25.564366,-1.185412,-0.2264446.394835,-0.493699,-0.18649,
87.686767,2,2,-1.99778,4.126027,25.574543,-1.187758,-0.2265966.408003,-0.496185,-0.186652,
87.726757,2,2,-1.84022,4.154547,25.586124,-1.190428,-0.2268286.418221,-0.498115,-0.186953,
87.766773,2,2,-1.816557,3.942447,25.599194,-1.193449,-0.2274346.431475,-0.500626,-0.187509,
87.811789,2,2,-2.05838,4.204807,25.612116,-1.196442,-0.2278446.442988,-0.502813,-0.187891,
87.84677,2,2,-2.433523,5.036806,25.620434,-1.19837,-0.2277766.454251,-0.504954,-0.188029,
87.886783,2,2,-1.750474,3.793449,25.633618,-1.201432,-0.2286776.464672,-0.50694,-0.188724,
87.921768,2,2,-2.34926,4.390888,25.642182,-1.203426,-0.2289516.474738,-0.508864,-0.189027,
87.956785,2,2,-2.061181,4.244752,25.652325,-1.20579,-0.2289066.486397,-0.511094,-0.188913,
87.996756,2,2,-2.708215,4.907573,25.663825,-1.208471,-0.2295846.498009,-0.513318,-0.189739,
88.031755,2,2,-2.818385,4.870849,25.67525,-1.211146,-0.2305106.508073,-0.515256,-0.190636,
88.071765,2,2,-2.80731,4.593626,25.68657,-1.213806,-0.2312896.519549,-0.517475,-0.191513,
88.111779,2,2,-2.94138,4.74052,25.698194,-1.216549,-0.2323116.529800,-0.519466,-0.192357,
88.146747,2,2,-2.91136,4.777244,25.708181,-1.218914,-0.2329606.541376,-0.521724,-0.193085,
88.191778,2,2,-2.789531,4.281476,25.721641,-1.222114,-0.2338576.554937,-0.524381,-0.19413,
88.236772,2,2,-2.397813,3.615062,25.734922,-1.225284,-0.2348556.568408,-0.527034,-0.195078,
88.281763,2,2,-2.410055,3.033606,25.747032,-1.228189,-0.2360686.582022,-0.529733,-0.196221,
88.32175,2,2,-2.165231,3.096609,25.760511,-1.231435,-0.2369646.594207,-0.532159,-0.197138,
88.366745,2,2,-2.098487,2.669964,25.774015,-1.234703,-0.2380586.607787,-0.534878,-0.198183,
88.411759,2,2,-2.18913,2.435585,25.788756,-1.238286,-0.2389866.622658,-0.537871,-0.199111,
88.451809,2,2,-2.313473,2.766802,25.79902,-1.240788,-0.2392366.634440,-0.540249,-0.199291,
88.496757,2,2,-2.748638,3.25944,25.813336,-1.244279,-0.2391326.647355,-0.542856,-0.199208,
88.54176,2,2,-3.184957,3.412719,25.826166,-1.247407,-0.2390486.660329,-0.545475,-0.199026,
88.591763,2,2,-3.124357,3.538199,25.837393,-1.250141,-0.2387906.673069,-0.548043,-0.198846,
88.63178,2,2,-3.712176,3.891458,25.849976,-1.253204,-0.2386616.684352,-0.550316,-0.198737,
88.681755,2,2,-4.129738,4.547716,25.863872,-1.256584,-0.2384146.698342,-0.553132,-0.19859,
88.721752,2,2,-4.136952,3.98486,25.876527,-1.259662,-0.2388286.711125,-0.555706,-0.198954,
88.806764,3,1,-4.554514,4.715616,25.897873,-1.264859,-0.2389206.734103,-0.560337,-0.198927,
88.846763,3,1,-3.633973,2.6431,25.910602,-1.267958,-0.2385916.746887,-0.562911,-0.1985,
88.89175,3,1,-3.318854,1.040761,25.923057,-1.270981,-0.2372286.758041,-0.565149,-0.197057,
88.936758,3,1,-3.79817,0.907775,25.933901,-1.27359,-0.2340586.771605,-0.567832,-0.192169,
88.976731,3,1,-4.573848,-0.108524,25.945652,-1.276359,-0.2280576.780762,-0.569593,-0.187442,
89.016759,3,1,-5.108282,-1.136943,25.956029,-1.278741,-0.2220266.791213,-0.571548,-0.181066,
89.056748,3,1,-5.896657,-2.159302,25.966498,-1.281065,-0.2142646.803041,-0.573665,-0.172198,
89.096752,3,1,-6.781993,-3.698539,25.977,-1.28331,-0.2061556.812413,-0.575266,-0.165293,
89.136752,3,1,-7.704842,-5.403898,25.987772,-1.28552,-0.1970056.824603,-0.577241,-0.154344,
89.171752,3,1,-8.136833,-5.520483,25.996945,-1.287312,-0.1868886.832418,-0.578428,-0.145335,
89.21675,3,1,-9.397311,-5.149768,26.008288,-1.289379,-0.1713536.843822,-0.580019,-0.129552,
89.256749,3,1,-9.774184,-5.033572,26.018256,-1.291034,-0.1551936.853777,-0.581245,-0.112949,
89.29675,3,1,-10.302557,-4.190177,26.027986,-1.292479,-0.1371596.864802,-0.582397,-0.092376,
89.336748,3,1,-10.600651,-3.585957,26.037684,-1.293733,-0.1174456.873332,-0.583123,-0.075002,
89.376733,3,1,-10.607865,-2.897621,26.047676,-1.294819,-0.0964416.883436,-0.583788,-0.053651,
89.411741,3,1,-10.179338,-1.884546,26.056506,-1.295598,-0.0760966.892157,-0.584182,-0.033259,
89.451755,3,1,-10.046612,-1.312407,26.066613,-1.296263,-0.0524716.903728,-0.584429,-0.006351,
89.486751,3,1,-9.272664,-0.553129,26.075786,-1.296658,-0.0304906.911615,-0.584416,0.012744,
89.529262,3,1,-8.298735,0.31523,26.086321,-1.296859,-0.0044376.922164,-0.584161,0.03865,
89.574247,3,1,-7.371555,0.382613,26.098647,-1.296756,0.0243616.934534,-0.583524,0.067646,
89.61423,3,1,-6.54855,1.155791,26.108484,-1.296419,0.0476376.945652,-0.582642,0.094253,
89.654303,3,1,-5.82741,2.143571,26.120745,-1.295667,0.0782636.957968,-0.581306,0.12493,
89.699247,3,1,-4.76691,1.918295,26.133528,-1.294493,0.1077606.970727,-0.579533,0.154082,
89.73924,3,1,-4.469393,2.671514,26.144765,-1.29315,0.1335286.980453,-0.577926,0.176714,
89.779217,3,1,-4.431879,3.648952,26.154254,-1.291783,0.1558606.991202,-0.575883,0.202032,
89.819215,3,1,-4.509505,4.424632,26.166316,-1.289735,0.1833717.003068,-0.573301,0.229146,
89.859225,3,1,-5.089533,5.024572,26.176756,-1.28769,0.2064107.012120,-0.571108,0.249102,
89.894209,3,1,-5.410136,5.239897,26.186031,-1.285667,0.2254787.022562,-0.568345,0.270709,
89.939246,3,1,-5.622236,5.615617,26.197732,-1.282851,0.2492787.034110,-0.565008,0.294459,
89.979239,3,1,-6.280508,5.675599,26.208043,-1.280126,0.2696487.043071,-0.562215,0.312092,
90.014243,3,1,-6.798499,5.738387,26.217041,-1.277568,0.2864897.053276,-0.558826,0.331078,
90.049229,3,1,-6.576544,4.888899,26.227804,-1.274303,0.3046417.061295,-0.55602,0.344594,
90.094295,3,1,-7.630617,5.397176,26.238235,-1.270931,0.3228397.072918,-0.551727,0.365037,
90.129239,3,1,-7.4569,4.876839,26.247668,-1.267706,0.3384537.082178,-0.548117,0.380551,
90.16423,3,1,-7.812087,4.495189,26.257048,-1.264333,0.3539677.092768,-0.543784,0.39836,
90.199223,3,1,-7.63837,4.237676,26.267764,-1.260277,0.3718267.100662,-0.540409,0.411779,
90.249225,3,1,-7.717332,4.10502,26.280187,-1.255306,0.3921837.114215,-0.534328,0.434431,
90.294237,3,1,-7.904257,3.978393,26.292174,-1.250219,0.4129327.125948,-0.528751,0.455179,
90.339203,3,1,-7.880712,3.33143,26.304298,-1.244774,0.4333877.137846,-0.522793,0.475684,
90.379202,3,1,-7.904831,2.919631,26.313724,-1.240333,0.4494027.148481,-0.517207,0.494094,
90.419319,3,1,-8.193115,2.95581,26.327023,-1.233748,0.4724997.160099,-0.510812,0.514747,
90.454237,3,1,-7.931408,2.96583,26.336295,-1.22893,0.4882187.169133,-0.505622,0.530366,
90.489223,3,1,-7.796755,3.475635,26.345279,-1.224081,0.5039337.177956,-0.500367,0.546182,
90.52922,3,1,-7.147973,3.624326,26.354605,-1.218857,0.5198537.188274,-0.493985,0.564297,
90.569218,3,1,-6.205402,3.211383,26.366455,-1.211932,0.5396717.197343,-0.48816,0.579625,
90.609302,3,1,-5.838167,3.898686,26.37537,-1.20651,0.5551437.208547,-0.480681,0.59939,
90.654238,3,1,-5.041907,4.412815,26.386882,-1.199231,0.5748117.220925,-0.472043,0.621353,
90.689226,3,1,-3.970805,4.153954,26.397026,-1.192551,0.5915927.228329,-0.466685,0.633643,
90.72422,3,1,-3.426072,5.033522,26.405661,-1.18667,0.6060257.236697,-0.460457,0.647828,
90.759235,3,1,-2.855692,5.174295,26.414275,-1.18063,0.6191257.245063,-0.454052,0.660977,
90.80421,3,1,-2.146286,5.704989,26.42527,-1.172673,0.6356787.255704,-0.445653,0.677481,
90.844201,3,1,-1.135223,5.627949,26.436217,-1.164477,0.6513927.266266,-0.437037,0.693244,
90.894209,3,1,-1.187977,6.509313,26.448025,-1.155332,0.6671237.276588,-0.428347,0.707076,
90.934243,3,1,-0.844058,7.382761,26.454887,-1.149887,0.6755017.285414,-0.420729,0.718016,
90.974217,3,1,-0.289148,8.712317,26.464998,-1.141701,0.6867567.294091,-0.413081,0.727767,
91.014207,3,1,0.329548,9.143299,26.472852,-1.13522,0.6939177.302710,-0.405347,0.735788,
91.049228,3,1,0.193631,10.44086,26.481603,-1.127894,0.7003047.310107,-0.398618,0.740772,
91.089211,3,1,0.437185,11.487459,26.490292,-1.120547,0.7037257.319552,-0.38995,0.744113,
91.129212,3,1,1.4013,11.727023,26.500299,-1.112043,0.7049447.328194,-0.381987,0.744819,
91.169222,3,1,1.936311,12.022906,26.508208,-1.105316,0.7040987.336944,-0.373925,0.74345,
91.209212,3,1,2.350121,11.662532,26.517468,-1.097471,0.7009537.345900,-0.365714,0.73986,
91.254204,3,1,3.435436,12.303111,26.527943,-1.088676,0.6950117.356105,-0.356451,0.733475,
91.294238,3,1,4.551051,11.839717,26.536355,-1.081695,0.6887837.364223,-0.349175,0.726653,
91.344205,3,1,5.861163,11.115743,26.548604,-1.071713,0.6770367.376064,-0.338759,0.714312,
91.379211,3,1,5.307107,11.576302,26.558256,-1.064032,0.6650937.384271,-0.331707,0.703287,
91.419208,3,1,6.440902,10.684428,26.568162,-1.056367,0.6497407.393855,-0.323691,0.687539,
91.454227,3,1,6.066924,10.194309,26.576815,-1.049878,0.6349587.402337,-0.316813,0.672511,
91.489205,3,1,5.32443,10.745046,26.585359,-1.043675,0.6185407.410536,-0.310377,0.656041,
91.524203,3,1,5.483722,9.170892,26.594091,-1.037558,0.6005907.419021,-0.303947,0.637746,
91.559236,3,1,4.962562,9.293871,26.602724,-1.031753,0.5807097.427445,-0.297817,0.617816,
91.594175,3,1,4.206793,8.512854,26.611471,-1.026121,0.5603347.434742,-0.292711,0.600287,
91.629183,3,1,3.565588,8.710332,26.616353,-1.023089,0.5482507.439499,-0.289486,0.588203,
91.679184,3,1,2.917745,8.247993,26.633749,-1.012937,0.5045237.456475,-0.278647,0.544477,
91.714178,3,1,2.1311,8.023773,26.633749,-1.012937,0.5045237.465088,-0.273546,0.521821,
91.754204,3,1,0.598497,7.216014,26.651393,-1.003674,0.4587177.474971,-0.268015,0.495426,
91.789177,3,1,0.396786,6.920853,26.661713,-0.998721,0.4331157.483849,-0.263326,0.473068,
91.824201,3,1,0.171989,6.050715,26.669606,-0.995147,0.4143967.492884,-0.258809,0.451205,
91.864199,3,1,-0.452191,6.108814,26.678862,-0.991177,0.3929297.503280,-0.253907,0.42684,
91.904179,3,1,-0.677566,5.977273,26.690964,-0.98633,0.3664597.513957,-0.249184,0.403565,
91.944187,3,1,-1.125428,5.851792,26.701919,-0.982251,0.3433327.524684,-0.244731,0.380289,
91.97917,3,1,-1.489026,5.395503,26.711476,-0.978929,0.3226067.534154,-0.241042,0.359514,
92.014201,3,1,-1.62956,4.842265,26.721229,-0.975767,0.3019327.543825,-0.237506,0.33889,
92.049195,3,1,-1.781059,4.424126,26.731188,-0.972761,0.2813597.553581,-0.234163,0.318415,
92.084184,3,1,-2.374938,4.389545,26.740904,-0.970048,0.2604357.563233,-0.231079,0.297541,
92.129168,3,1,-3.482185,4.891802,26.753335,-0.966886,0.2345557.575466,-0.227479,0.271512,
92.164188,3,1,-4.003344,4.788782,26.762787,-0.964715,0.2143197.584788,-0.224971,0.251423,
92.204182,3,1,-4.27056,4.794842,26.77491,-0.962221,0.1890267.595499,-0.222333,0.228979,
92.244193,3,1,-4.901376,5.557677,26.784363,-0.960491,0.1701727.606178,-0.219949,0.207523,
92.27919,3,1,-5.186196,5.751597,26.793922,-0.958926,0.1520617.615730,-0.218016,0.189314,
92.324182,3,1,-4.927348,5.806137,26.80508,-0.957319,0.1316987.628178,-0.215761,0.166695,
92.359202,3,1,-4.680043,5.560179,26.816374,-0.955924,0.1119797.638128,-0.214164,0.14948,
92.399187,3,1,-4.860688,5.535939,26.828005,-0.954719,0.0917207.649706,-0.212524,0.129122,
92.434218,3,1,-4.310383,5.176621,26.838226,-0.953857,0.0744087.661390,-0.211111,0.109408,
92.474185,3,1,-3.959481,4.567064,26.850329,-0.953062,0.0542047.672012,-0.210026,0.091706,
92.5142,3,1,-3.692264,4.661522,26.862356,-0.952513,0.0344947.683950,-0.209031,0.071995,
92.549165,3,1,-3.0147,4.651181,26.872835,-0.952227,0.0178287.694456,-0.208349,0.055379,
92.594185,3,1,-2.935343,4.8287,26.887691,-0.952115,-0.0051077.707786,-0.207731,0.034847,
92.644176,3,1,-2.281441,4.70144,26.901078,-0.952309,-0.0260847.722653,-0.207369,0.011566,
92.689176,3,1,-1.778462,4.891079,26.914429,-0.95278,-0.0467647.736011,-0.207338,-0.009115,
92.734195,3,1,-1.723922,5.904153,26.927529,-0.95351,-0.0665597.749099,-0.207572,-0.02881,
92.769198,3,1,-1.251243,5.266798,26.937716,-0.954257,-0.0820427.760804,-0.208,-0.046547,
92.809191,3,1,-0.833681,5.577636,26.947875,-0.95516,-0.0975757.772408,-0.208631,-0.064483,
92.84418,3,1,-0.802227,5.17234,26.959476,-0.956389,-0.1160547.781132,-0.209245,-0.078404,
92.879172,3,1,-0.929487,5.983656,26.969479,-0.957625,-0.1317867.791130,-0.210099,-0.094088,
92.914168,3,1,-0.451325,5.780118,26.979432,-0.959013,-0.1475197.801158,-0.211113,-0.10982,
92.949179,3,1,-0.69257,6.377555,26.98939,-0.960563,-0.1636477.811153,-0.212286,-0.125899,
92.984189,3,1,-0.578008,6.955045,26.999132,-0.962237,-0.1788387.820951,-0.21359,-0.141189,
93.019177,3,1,-0.770774,7.001746,27.008963,-0.964085,-0.1952147.830859,-0.21507,-0.157713,
93.054177,3,1,-0.317428,6.866647,27.018791,-0.966102,-0.2117877.840712,-0.216708,-0.174139,
93.104165,3,1,-0.667754,7.510786,27.032653,-0.969233,-0.2345827.854727,-0.219323,-0.196884,
93.139165,3,1,-0.256251,7.240588,27.042468,-0.971651,-0.2508097.864625,-0.22137,-0.213308,
93.179181,3,1,-0.201134,7.527187,27.053571,-0.974592,-0.2695877.875831,-0.223891,-0.232086,
93.219179,3,1,-0.219891,7.531467,27.066007,-0.978158,-0.2912637.888378,-0.226985,-0.253713,
93.25923,3,1,0.125529,7.256989,27.074353,-0.980717,-0.3063217.898242,-0.229623,-0.271371,
93.299143,3,1,0.300691,7.02493,27.086805,-0.984792,-0.3285387.909438,-0.232842,-0.291186,
93.33917,3,1,-0.007214,7.208509,27.097826,-0.988658,-0.3486497.920596,-0.236293,-0.311296,
93.374163,3,1,-0.049057,6.732271,27.107437,-0.992237,-0.3668517.930376,-0.239525,-0.329547,
93.40917,3,1,-0.41814,6.86131,27.11691,-0.995965,-0.3854007.939912,-0.242871,-0.348147,
93.44916,3,1,0.107926,6.62497,27.127621,-1.000426,-0.4065507.952178,-0.24747,-0.371847,
93.484237,3,1,-0.110234,6.41108,27.136968,-1.004537,-0.4247047.960303,-0.250699,-0.387351,
93.524173,3,1,-0.399959,6.32018,27.147522,-1.009429,-0.4458537.971019,-0.255188,-0.408451,
93.564143,3,1,-0.394476,6.449219,27.157877,-1.014494,-0.4666587.982863,-0.260461,-0.432005,
93.59914,3,1,-0.696322,6.455279,27.160443,-1.015791,-0.4719587.982863,-0.260461,-0.432005,
93.634134,3,1,-0.509616,6.804256,27.169355,-1.020428,-0.4898677.991953,-0.264739,-0.449913,
93.669139,3,1,-0.655633,6.889096,27.178196,-1.02523,-0.5079238.000979,-0.269184,-0.46797,
93.704132,3,1,-0.655633,6.889096,27.178196,-1.02523,-0.5079238.000979,-0.269184,-0.46797,
93.744158,3,1,-0.341091,6.881257,27.20315,-1.03989,-0.5569188.027800,-0.283576,-0.519614,
93.784135,3,1,-0.638607,7.181754,27.212946,-1.04611,-0.5767828.037771,-0.289395,-0.539281,
93.829141,3,1,-0.95921,6.752218,27.223707,-1.053264,-0.5989038.048805,-0.296148,-0.561352,
93.864132,3,1,-1.685831,7.339314,27.231989,-1.059005,-0.6159218.057284,-0.301567,-0.578321,
93.899133,3,1,-2.03731,7.121154,27.240124,-1.064851,-0.6328418.065607,-0.307086,-0.595241,
93.936692,3,1,-2.27971,6.2111,27.249459,-1.071821,-0.6523588.075283,-0.313761,-0.614906,
93.971655,3,1,-2.912246,5.929635,27.257659,-1.078181,-0.6694718.083692,-0.319791,-0.632019,
94.006646,3,1,-2.342673,4.768933,27.265971,-1.084859,-0.6862338.092298,-0.326188,-0.648682,
94.046646,3,1,-2.530887,3.567388,27.275349,-1.092671,-0.7052008.101963,-0.333643,-0.667648,
94.091629,3,1,-3.267794,3.175105,27.285747,-1.10169,-0.7259248.112727,-0.342293,-0.688224,
94.13668,3,2,-3.049709,2.24689,27.296051,-1.110998,-0.7454611.070942,0.234967,-0.089831,
94.17665,3,2,-3.294474,1.542222,27.304949,-1.119335,-0.7621031.083048,0.233788,-0.106474,
94.211653,3,2,-4.237285,1.557978,27.312525,-1.126651,-0.7756541.093544,0.232605,-0.119727,
94.246714,3,2,-4.622124,1.435449,27.3199,-1.133961,-0.7880201.103802,0.231315,-0.132143,
94.28664,3,2,-5.535065,1.86891,27.327916,-1.142112,-0.8009641.115112,0.229748,-0.144841,
94.326621,3,2,-5.585526,1.171059,27.333911,-1.148344,-0.8100911.126551,0.228017,-0.156844,
94.36664,3,2,-6.159159,1.421816,27.343731,-1.158798,-0.8240831.139212,0.225942,-0.169127,
94.401623,3,2,-6.596488,1.324374,27.350442,-1.166107,-0.8332421.147600,0.224482,-0.176624,
